unnamed:_0,id,gender,car,reality,no_of_child,family_type,house_type,flag_mobil,work_phone,phone,e_mail,family_size,begin_month,age,years_employed,target,income,income_type,education_type,age_group,employment_level,income_level
13726,5089129,0,0,0,0,1,2,1,0,0,0,2.0,14,53,1.0,0,90000.0,4,4,middle_aged,new,low
13727,5089130,0,0,0,0,1,2,1,0,0,0,2.0,11,53,1.0,0,90000.0,4,4,middle_aged,new,low
13728,5089131,0,0,0,0,1,2,1,0,0,0,2.0,22,53,1.0,0,90000.0,4,4,middle_aged,new,low
13729,5089132,0,0,0,0,1,2,1,0,0,0,2.0,25,53,1.0,0,90000.0,4,4,middle_aged,new,low
13730,5090903,0,0,0,0,1,2,1,0,0,0,2.0,37,53,1.0,0,90000.0,4,4,middle_aged,new,low
13731,5089133,0,0,0,1,1,2,1,0,0,0,3.0,13,43,3.0,0,90000.0,4,4,adult,junior,low
13732,5089134,0,0,0,1,1,2,1,0,0,0,3.0,10,43,3.0,0,90000.0,4,4,adult,junior,low
13733,5089135,0,0,0,1,1,2,1,0,0,0,3.0,29,43,3.0,0,90000.0,4,4,adult,junior,low
13734,5090904,0,0,0,1,1,2,1,0,0,0,3.0,28,43,3.0,0,90000.0,4,4,adult,junior,low
13735,5089151,1,1,0,2,1,5,1,0,1,0,4.0,24,43,17.0,0,292500.0,2,4,adult,experienced,high
13736,5089152,1,1,0,2,1,5,1,0,1,0,4.0,52,43,17.0,0,292500.0,2,4,adult,experienced,high
13737,5089154,1,1,0,2,1,5,1,0,1,0,4.0,47,43,17.0,0,292500.0,2,4,adult,experienced,high
13738,5089156,1,1,0,2,1,5,1,0,1,0,4.0,10,43,17.0,0,292500.0,2,4,adult,experienced,high
13739,5089160,0,1,0,0,1,1,1,1,1,0,2.0,19,56,7.0,0,225000.0,4,1,middle_aged,mid,medium
13740,5089161,0,1,0,0,1,1,1,1,1,0,2.0,22,56,7.0,0,225000.0,4,1,middle_aged,mid,medium
13741,5089163,0,1,0,0,1,1,1,1,1,0,2.0,32,56,7.0,0,225000.0,4,1,middle_aged,mid,medium
13742,5090935,0,1,0,0,1,1,1,1,1,0,2.0,29,56,7.0,0,225000.0,4,1,middle_aged,mid,medium
13743,5089164,0,1,0,0,1,1,1,1,0,0,2.0,28,35,6.0,0,148500.0,0,1,adult,mid,medium
13744,5089165,0,1,0,0,1,1,1,1,0,0,2.0,28,35,6.0,0,148500.0,0,1,adult,mid,medium
13745,5089166,0,1,0,0,1,1,1,1,0,0,2.0,30,35,6.0,0,148500.0,0,1,adult,mid,medium
13746,5090936,0,1,0,0,1,1,1,1,0,0,2.0,40,35,6.0,0,148500.0,0,1,adult,mid,medium
13747,5089167,0,0,0,1,3,1,1,0,1,0,2.0,4,52,9.0,0,90000.0,4,4,middle_aged,mid,low
13748,5089169,0,1,0,1,2,5,1,1,0,0,2.0,29,37,12.0,0,184500.0,4,1,adult,experienced,medium
13749,5089171,0,1,0,1,2,5,1,1,0,0,2.0,20,37,12.0,0,184500.0,4,1,adult,experienced,medium
13750,5089172,0,1,0,1,2,5,1,1,0,0,2.0,53,37,12.0,0,184500.0,4,1,adult,experienced,medium
13751,5089173,0,1,0,1,2,5,1,1,0,0,2.0,23,37,12.0,0,184500.0,4,1,adult,experienced,medium
13752,5089174,0,1,0,1,2,5,1,1,0,0,2.0,17,37,12.0,0,184500.0,4,1,adult,experienced,medium
13753,5089175,0,1,0,1,2,5,1,1,0,0,2.0,31,37,12.0,0,184500.0,4,1,adult,experienced,medium
13754,5089176,0,1,0,1,2,5,1,1,0,0,2.0,20,37,12.0,0,184500.0,4,1,adult,experienced,medium
13755,5089177,0,1,0,1,2,5,1,1,0,0,2.0,26,37,12.0,0,184500.0,4,1,adult,experienced,medium
13756,5089179,0,1,0,1,2,5,1,1,0,0,2.0,57,37,12.0,0,184500.0,4,1,adult,experienced,medium
13757,5089180,0,1,0,1,2,5,1,1,0,0,2.0,52,37,12.0,0,184500.0,4,1,adult,experienced,medium
13758,5090937,0,1,0,1,2,5,1,1,0,0,2.0,10,37,12.0,0,184500.0,4,1,adult,experienced,medium
13759,5090938,0,1,0,1,2,5,1,1,0,0,2.0,0,37,12.0,0,184500.0,4,1,adult,experienced,medium
13760,5090939,0,1,0,1,2,5,1,1,0,0,2.0,0,37,12.0,0,184500.0,4,1,adult,experienced,medium
13761,5090940,0,1,0,1,2,5,1,1,0,0,2.0,48,37,12.0,0,184500.0,4,1,adult,experienced,medium
13762,5089181,0,0,0,0,1,1,1,0,0,0,2.0,1,54,1.0,0,81000.0,4,4,middle_aged,new,low
13763,5089182,0,1,0,0,4,1,1,1,1,0,1.0,39,64,9.0,0,135000.0,4,4,senior,mid,low
13764,5089183,0,1,0,0,4,1,1,1,1,0,1.0,13,64,9.0,0,135000.0,4,4,senior,mid,low
13765,5089184,0,1,0,0,4,1,1,1,1,0,1.0,17,64,9.0,0,135000.0,4,4,senior,mid,low
13766,5089185,0,1,0,0,4,1,1,1,1,0,1.0,43,64,9.0,0,135000.0,4,4,senior,mid,low
13767,5089186,0,1,0,0,4,1,1,1,1,0,1.0,13,64,9.0,0,135000.0,4,4,senior,mid,low
13768,5089189,0,1,0,0,4,1,1,1,1,0,1.0,28,64,9.0,0,135000.0,4,4,senior,mid,low
13769,5089190,0,1,0,0,4,1,1,1,1,0,1.0,13,64,9.0,0,135000.0,4,4,senior,mid,low
13770,5089191,0,1,0,0,4,1,1,1,1,0,1.0,4,64,9.0,0,135000.0,4,4,senior,mid,low
13771,5089192,0,1,0,0,4,1,1,1,1,0,1.0,30,64,9.0,0,135000.0,4,4,senior,mid,low
13772,5089199,1,0,0,0,1,1,1,1,0,0,2.0,22,36,8.0,0,135000.0,0,1,adult,mid,low
13773,5089200,1,0,0,0,1,1,1,1,0,0,2.0,31,36,8.0,0,135000.0,0,1,adult,mid,low
13774,5089202,1,0,0,0,1,1,1,1,0,0,2.0,36,36,8.0,0,135000.0,0,1,adult,mid,low
13775,5089203,1,0,0,0,1,1,1,1,0,0,2.0,24,36,8.0,0,135000.0,0,1,adult,mid,low
13776,5089209,0,1,0,0,1,1,1,1,0,0,2.0,49,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13777,5089210,0,1,0,0,1,1,1,1,0,0,2.0,3,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13778,5089211,0,1,0,0,1,1,1,1,0,0,2.0,6,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13779,5089212,0,1,0,0,1,1,1,1,0,0,2.0,31,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13780,5090951,0,1,0,0,1,1,1,1,0,0,2.0,42,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13781,5090952,0,1,0,0,1,1,1,1,0,0,2.0,51,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13782,5090953,0,1,0,0,1,1,1,1,0,0,2.0,18,49,2.0,0,189000.0,0,4,middle_aged,new,medium
13783,5089217,0,1,0,1,0,1,1,1,1,0,3.0,33,38,18.0,0,171000.0,4,4,adult,experienced,medium
13784,5089218,0,1,0,1,0,1,1,1,1,0,3.0,43,38,18.0,0,171000.0,4,4,adult,experienced,medium
13785,5089219,0,1,0,1,0,1,1,1,1,0,3.0,43,38,18.0,0,171000.0,4,4,adult,experienced,medium
13786,5089220,0,1,0,1,0,1,1,1,1,0,3.0,22,38,18.0,0,171000.0,4,4,adult,experienced,medium
13787,5089221,0,1,0,1,0,1,1,1,1,0,3.0,28,38,18.0,0,171000.0,4,4,adult,experienced,medium
13788,5089222,0,1,0,1,0,1,1,1,1,0,3.0,13,38,18.0,0,171000.0,4,4,adult,experienced,medium
13789,5089223,0,1,0,1,0,1,1,1,1,0,3.0,7,38,18.0,0,171000.0,4,4,adult,experienced,medium
13790,5089224,0,1,0,1,0,1,1,1,1,0,3.0,0,38,18.0,0,171000.0,4,4,adult,experienced,medium
13791,5089230,0,1,0,0,3,1,1,1,1,0,1.0,6,49,23.0,0,180000.0,2,4,middle_aged,experienced,medium
13792,5089233,0,0,0,0,2,1,1,0,1,1,1.0,18,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13793,5089234,0,0,0,0,2,1,1,0,1,1,1.0,35,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13794,5089235,0,0,0,0,2,1,1,0,1,1,1.0,37,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13795,5089236,0,0,0,0,2,1,1,0,1,1,1.0,37,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13796,5089237,0,0,0,0,2,1,1,0,1,1,1.0,8,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13797,5089239,0,0,0,0,2,1,1,0,1,1,1.0,35,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13798,5089240,0,0,0,0,2,1,1,0,1,1,1.0,18,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13799,5089241,0,0,0,0,2,1,1,0,1,1,1.0,12,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13800,5089242,0,0,0,0,2,1,1,0,1,1,1.0,11,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13801,5089243,0,0,0,0,2,1,1,0,1,1,1.0,18,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13802,5089244,0,0,0,0,2,1,1,0,1,1,1.0,26,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13803,5089245,0,0,0,0,2,1,1,0,1,1,1.0,30,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13804,5089246,0,0,0,0,2,1,1,0,1,1,1.0,35,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13805,5090954,0,0,0,0,2,1,1,0,1,1,1.0,2,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13806,5090955,0,0,0,0,2,1,1,0,1,1,1.0,16,53,34.0,0,270000.0,2,4,middle_aged,experienced,high
13807,5089248,0,0,0,0,3,1,1,0,1,0,1.0,52,30,11.0,0,225000.0,4,1,young,experienced,medium
13808,5089249,0,0,0,0,3,1,1,0,1,0,1.0,23,30,11.0,0,225000.0,4,1,young,experienced,medium
13809,5089250,0,0,0,0,3,1,1,0,1,0,1.0,47,30,11.0,0,225000.0,4,1,young,experienced,medium
13810,5089251,0,0,0,0,3,1,1,0,1,0,1.0,6,30,11.0,0,225000.0,4,1,young,experienced,medium
13811,5089252,0,0,0,0,3,1,1,1,0,0,1.0,9,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13812,5089253,0,0,0,0,3,1,1,1,0,0,1.0,15,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13813,5089254,0,0,0,0,3,1,1,1,0,0,1.0,17,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13814,5089255,0,0,0,0,3,1,1,1,0,0,1.0,14,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13815,5089260,0,0,0,0,3,1,1,1,0,0,1.0,55,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13816,5089261,0,0,0,0,3,1,1,1,0,0,1.0,2,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13817,5089262,0,0,0,0,3,1,1,1,0,0,1.0,0,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13818,5089263,0,0,0,0,3,1,1,1,0,0,1.0,31,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13819,5089264,0,0,0,0,3,1,1,1,0,0,1.0,2,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13820,5089265,0,0,0,0,3,1,1,1,0,0,1.0,14,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13821,5089266,0,0,0,0,3,1,1,1,0,0,1.0,20,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13822,5089267,0,0,0,0,3,1,1,1,0,0,1.0,22,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13823,5089268,0,0,0,0,3,1,1,1,0,0,1.0,23,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13824,5089269,0,0,0,0,3,1,1,1,0,0,1.0,29,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13825,5089270,0,0,0,0,3,1,1,1,0,0,1.0,44,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13826,5090956,0,0,0,0,3,1,1,1,0,0,1.0,25,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13827,5090958,0,0,0,0,3,1,1,1,0,0,1.0,8,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13828,5090959,0,0,0,0,3,1,1,1,0,0,1.0,34,52,4.0,0,72000.0,4,4,middle_aged,junior,low
13829,5089271,0,1,0,0,1,1,1,0,1,1,2.0,20,37,10.0,0,315000.0,4,1,adult,mid,high
13830,5089273,0,1,0,0,1,1,1,0,1,1,2.0,12,37,10.0,0,315000.0,4,1,adult,mid,high
13831,5089274,0,1,0,0,1,1,1,0,1,1,2.0,20,37,10.0,0,315000.0,4,1,adult,mid,high
13832,5089275,0,1,0,0,1,1,1,0,1,1,2.0,20,37,10.0,0,315000.0,4,1,adult,mid,high
13833,5089277,0,1,0,0,1,1,1,0,1,1,2.0,47,37,10.0,0,315000.0,4,1,adult,mid,high
13834,5089278,0,1,0,0,1,1,1,0,1,1,2.0,18,37,10.0,0,315000.0,4,1,adult,mid,high
13835,5090960,0,1,0,0,1,1,1,0,1,1,2.0,20,37,10.0,0,315000.0,4,1,adult,mid,high
13836,5089279,0,0,0,0,2,1,1,1,1,1,1.0,42,55,1.0,0,108000.0,4,4,middle_aged,new,low
13837,5089280,0,0,0,0,2,1,1,1,1,1,1.0,34,55,1.0,0,108000.0,4,4,middle_aged,new,low
13838,5089283,1,1,0,0,1,1,1,1,0,0,2.0,38,48,7.0,0,112500.0,4,4,middle_aged,mid,low
13839,5089284,1,1,0,0,1,1,1,1,0,0,2.0,51,48,7.0,0,112500.0,4,4,middle_aged,mid,low
13840,5089304,1,0,0,0,1,1,1,0,0,0,2.0,9,47,2.0,0,193500.0,4,4,middle_aged,new,medium
13841,5089305,1,0,0,0,1,1,1,0,0,0,2.0,4,47,2.0,0,193500.0,4,4,middle_aged,new,medium
13842,5089306,0,0,0,0,0,1,1,1,0,0,2.0,12,39,5.0,0,54000.0,4,4,adult,junior,low
13843,5089307,0,0,0,0,0,1,1,1,0,0,2.0,41,39,5.0,0,54000.0,4,4,adult,junior,low
13844,5089308,0,0,0,0,0,1,1,1,0,0,2.0,8,39,5.0,0,54000.0,4,4,adult,junior,low
13845,5089309,0,0,0,0,0,1,1,1,0,0,2.0,39,39,5.0,0,54000.0,4,4,adult,junior,low
13850,5089315,0,1,0,0,1,1,1,1,1,1,2.0,45,32,2.0,0,135000.0,0,1,adult,new,low
13851,5089316,0,1,0,0,1,1,1,1,1,1,2.0,42,32,2.0,0,135000.0,0,1,adult,new,low
13852,5089317,0,1,0,0,1,1,1,1,1,1,2.0,7,32,2.0,0,135000.0,0,1,adult,new,low
13853,5089320,0,1,0,0,1,1,1,1,1,1,2.0,7,32,2.0,0,135000.0,0,1,adult,new,low
13854,5089321,0,1,0,0,1,1,1,1,1,1,2.0,31,32,2.0,0,135000.0,0,1,adult,new,low
13855,5090655,0,1,0,0,1,1,1,1,1,1,2.0,5,32,2.0,0,135000.0,0,1,adult,new,low
13856,5090656,0,1,0,0,1,1,1,1,1,1,2.0,54,32,2.0,0,135000.0,0,1,adult,new,low
13857,5090657,0,1,0,0,1,1,1,1,1,1,2.0,29,32,2.0,0,135000.0,0,1,adult,new,low
13858,5089322,0,0,0,0,1,1,1,0,0,0,2.0,53,30,8.0,0,135000.0,4,4,young,mid,low
13859,5089323,0,0,0,0,1,1,1,0,0,0,2.0,39,30,8.0,0,135000.0,4,4,young,mid,low
13860,5089324,0,0,0,0,1,1,1,0,0,0,2.0,15,30,8.0,0,135000.0,4,4,young,mid,low
13861,5089325,0,0,0,0,3,1,1,1,1,0,1.0,9,30,0.0,0,72000.0,4,4,young,,low
13862,5089326,0,0,0,0,3,1,1,1,1,0,1.0,9,30,0.0,0,72000.0,4,4,young,,low
13863,5089327,0,0,0,0,3,1,1,1,1,0,1.0,32,30,0.0,0,72000.0,4,4,young,,low
13864,5089329,0,1,0,0,3,1,1,1,0,0,1.0,59,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13865,5089330,0,1,0,0,3,1,1,1,0,0,1.0,17,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13866,5089331,0,1,0,0,3,1,1,1,0,0,1.0,29,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13867,5089334,0,1,0,0,3,1,1,1,0,0,1.0,29,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13868,5089335,0,1,0,0,3,1,1,1,0,0,1.0,10,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13869,5089336,0,1,0,0,3,1,1,1,0,0,1.0,18,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13870,5090659,0,1,0,0,3,1,1,1,0,0,1.0,10,46,11.0,0,247500.0,2,1,middle_aged,experienced,medium
13871,5089347,0,0,0,0,1,1,1,1,0,0,2.0,39,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13872,5089348,0,0,0,0,1,1,1,1,0,0,2.0,17,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13873,5089349,0,0,0,0,1,1,1,1,0,0,2.0,20,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13874,5089350,0,0,0,0,1,1,1,1,0,0,2.0,48,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13875,5089351,0,0,0,0,1,1,1,1,0,0,2.0,27,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13876,5089352,0,0,0,0,1,1,1,1,0,0,2.0,14,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13877,5089353,0,0,0,0,1,1,1,1,0,0,2.0,10,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13878,5089354,0,0,0,0,1,1,1,1,0,0,2.0,14,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13879,5089355,0,0,0,0,1,1,1,1,0,0,2.0,27,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13880,5089356,0,0,0,0,1,1,1,1,0,0,2.0,31,60,14.0,0,121500.0,2,1,middle_aged,experienced,low
13881,5089361,0,0,0,0,3,1,1,1,0,0,1.0,25,32,3.0,0,180000.0,4,4,adult,junior,medium
13882,5089362,0,0,0,0,3,1,1,1,0,0,1.0,41,32,3.0,0,180000.0,4,4,adult,junior,medium
13883,5089381,1,1,0,0,1,1,1,1,0,0,2.0,23,55,1.0,0,126000.0,4,4,middle_aged,new,low
13884,5089382,1,1,0,0,1,1,1,1,0,0,2.0,45,55,1.0,0,126000.0,4,4,middle_aged,new,low
13885,5089383,1,1,0,0,1,1,1,1,0,0,2.0,22,55,1.0,0,126000.0,4,4,middle_aged,new,low
13886,5089384,1,1,0,0,1,1,1,1,0,0,2.0,16,55,1.0,0,126000.0,4,4,middle_aged,new,low
13887,5089385,1,1,0,0,1,1,1,1,0,0,2.0,15,55,1.0,0,126000.0,4,4,middle_aged,new,low
13888,5090660,1,1,0,0,1,1,1,1,0,0,2.0,43,55,1.0,0,126000.0,4,4,middle_aged,new,low
13901,5089417,0,1,0,0,1,1,1,0,0,0,2.0,42,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13902,5089418,0,1,0,0,1,1,1,0,0,0,2.0,27,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13903,5089419,0,1,0,0,1,1,1,0,0,0,2.0,56,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13904,5089420,0,1,0,0,1,1,1,0,0,0,2.0,39,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13905,5089421,0,1,0,0,1,1,1,0,0,0,2.0,31,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13906,5089422,0,1,0,0,1,1,1,0,0,0,2.0,19,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13907,5089423,0,1,0,0,1,1,1,0,0,0,2.0,12,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13908,5090661,0,1,0,0,1,1,1,0,0,0,2.0,28,60,11.0,0,112500.0,2,4,middle_aged,experienced,low
13909,5089442,0,0,0,0,2,1,1,1,1,0,1.0,41,52,10.0,0,157500.0,4,1,middle_aged,mid,medium
13910,5089443,0,0,0,0,2,1,1,1,1,0,1.0,41,52,10.0,0,157500.0,4,1,middle_aged,mid,medium
13911,5089444,0,0,0,0,2,1,1,1,1,0,1.0,28,52,10.0,0,157500.0,4,1,middle_aged,mid,medium
13912,5089445,0,0,0,0,2,1,1,1,1,0,1.0,29,52,10.0,0,157500.0,4,1,middle_aged,mid,medium
13913,5089463,0,0,0,2,1,2,1,1,1,0,4.0,53,38,1.0,0,67500.0,4,4,adult,new,low
13914,5089464,0,0,0,2,1,2,1,1,1,0,4.0,47,38,1.0,0,67500.0,4,4,adult,new,low
13915,5089465,0,0,0,2,1,2,1,1,1,0,4.0,50,38,1.0,0,67500.0,4,4,adult,new,low
13916,5089466,0,0,0,2,1,2,1,1,1,0,4.0,52,38,1.0,0,67500.0,4,4,adult,new,low
13917,5089470,0,0,0,2,1,2,1,1,1,0,4.0,40,38,1.0,0,67500.0,4,4,adult,new,low
13918,5090674,0,0,0,2,1,2,1,1,1,0,4.0,4,38,1.0,0,67500.0,4,4,adult,new,low
13919,5089471,0,1,0,0,1,2,1,0,0,0,2.0,11,41,5.0,0,67500.0,4,4,adult,junior,low
13920,5089473,1,0,0,0,1,1,1,0,0,0,2.0,43,39,9.0,0,180000.0,4,1,adult,mid,medium
13921,5089474,1,0,0,0,1,1,1,0,0,0,2.0,28,39,9.0,0,180000.0,4,1,adult,mid,medium
13922,5089475,1,0,0,0,1,1,1,0,0,0,2.0,10,39,9.0,0,180000.0,4,1,adult,mid,medium
13923,5089476,1,0,0,0,1,1,1,0,0,0,2.0,10,39,9.0,0,180000.0,4,1,adult,mid,medium
13924,5089477,1,0,0,0,1,1,1,0,0,0,2.0,6,39,9.0,0,180000.0,4,1,adult,mid,medium
13925,5089478,1,0,0,0,1,1,1,0,0,0,2.0,12,39,9.0,0,180000.0,4,1,adult,mid,medium
13926,5089479,1,0,0,0,3,1,1,1,0,0,1.0,6,24,2.0,0,112500.0,0,4,young,new,low
13927,5089480,0,0,0,1,1,4,1,1,0,0,3.0,1,36,15.0,0,36000.0,4,4,adult,experienced,low
13928,5090675,0,0,0,1,1,4,1,1,0,0,3.0,21,36,15.0,0,36000.0,4,4,adult,experienced,low
13929,5089485,0,0,0,2,1,1,1,1,1,0,4.0,21,35,1.0,0,315000.0,0,1,adult,new,high
13930,5089486,0,0,0,2,1,1,1,1,1,0,4.0,6,35,1.0,0,315000.0,0,1,adult,new,high
13931,5089487,0,0,0,2,1,1,1,1,1,0,4.0,20,35,1.0,0,315000.0,0,1,adult,new,high
13932,5090678,0,0,0,2,1,1,1,1,1,0,4.0,25,35,1.0,0,315000.0,0,1,adult,new,high
13933,5089499,1,1,0,0,3,1,1,1,1,0,1.0,9,25,1.0,0,225000.0,4,4,young,new,medium
13934,5089500,1,1,0,0,3,1,1,1,1,0,1.0,35,25,1.0,0,225000.0,4,4,young,new,medium
13935,5089501,1,1,0,0,3,1,1,1,1,0,1.0,1,25,1.0,0,225000.0,4,4,young,new,medium
13936,5089502,1,1,0,0,3,1,1,1,1,0,1.0,6,25,1.0,0,225000.0,4,4,young,new,medium
13937,5089503,1,1,0,0,3,1,1,1,1,0,1.0,15,25,1.0,0,225000.0,4,4,young,new,medium
13938,5089504,1,1,0,0,3,1,1,1,1,0,1.0,42,25,1.0,0,225000.0,4,4,young,new,medium
13953,5089522,0,1,0,0,1,0,1,1,0,0,2.0,33,36,6.0,0,315000.0,4,1,adult,mid,high
13954,5089523,0,1,0,0,1,0,1,1,0,0,2.0,33,36,6.0,0,315000.0,4,1,adult,mid,high
13955,5089524,0,1,0,0,1,0,1,1,0,0,2.0,19,36,6.0,0,315000.0,4,1,adult,mid,high
13956,5089525,0,1,0,0,1,0,1,1,0,0,2.0,31,36,6.0,0,315000.0,4,1,adult,mid,high
13957,5089526,0,1,0,0,1,0,1,1,0,0,2.0,33,36,6.0,0,315000.0,4,1,adult,mid,high
13958,5089527,0,1,0,0,1,0,1,1,0,0,2.0,50,36,6.0,0,315000.0,4,1,adult,mid,high
13959,5089528,0,1,0,0,1,0,1,1,0,0,2.0,46,36,6.0,0,315000.0,4,1,adult,mid,high
13960,5089529,0,1,0,0,1,0,1,1,0,0,2.0,34,36,6.0,0,315000.0,4,1,adult,mid,high
13961,5089530,0,1,0,0,1,0,1,1,0,0,2.0,44,36,6.0,0,315000.0,4,1,adult,mid,high
13962,5089531,0,1,0,0,1,0,1,1,0,0,2.0,50,36,6.0,0,315000.0,4,1,adult,mid,high
13963,5089532,0,1,0,0,1,0,1,1,0,0,2.0,33,36,6.0,0,315000.0,4,1,adult,mid,high
13964,5089533,0,1,0,0,1,0,1,1,0,0,2.0,33,36,6.0,0,315000.0,4,1,adult,mid,high
13965,5089534,0,1,0,0,1,1,1,1,1,0,2.0,25,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13966,5089535,0,1,0,0,1,1,1,1,1,0,2.0,42,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13967,5089536,0,1,0,0,1,1,1,1,1,0,2.0,52,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13968,5089537,0,1,0,0,1,1,1,1,1,0,2.0,50,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13969,5089538,0,1,0,0,1,1,1,1,1,0,2.0,48,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13970,5089539,0,1,0,0,1,1,1,1,1,0,2.0,42,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13971,5089540,0,1,0,0,1,1,1,1,1,0,2.0,15,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13972,5089541,0,1,0,0,1,1,1,1,1,0,2.0,21,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13973,5089542,0,1,0,0,1,1,1,1,1,0,2.0,49,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13974,5090679,0,1,0,0,1,1,1,1,1,0,2.0,48,50,15.0,0,180000.0,4,4,middle_aged,experienced,medium
13975,5089544,0,0,0,1,2,1,1,0,1,0,2.0,51,36,6.0,0,135000.0,4,1,adult,mid,low
13976,5089546,0,0,0,1,2,1,1,0,1,0,2.0,18,36,6.0,0,135000.0,4,1,adult,mid,low
13977,5089547,0,0,0,1,2,1,1,0,1,0,2.0,4,36,6.0,0,135000.0,4,1,adult,mid,low
13978,5089548,0,0,0,1,2,1,1,0,1,0,2.0,51,36,6.0,0,135000.0,4,1,adult,mid,low
13979,5089549,0,0,0,1,2,1,1,0,1,0,2.0,47,36,6.0,0,135000.0,4,1,adult,mid,low
13980,5089550,0,0,0,1,2,1,1,0,1,0,2.0,45,36,6.0,0,135000.0,4,1,adult,mid,low
13981,5089552,0,0,0,1,2,1,1,0,1,0,2.0,8,36,6.0,0,135000.0,4,1,adult,mid,low
13982,5089554,0,0,0,1,2,1,1,0,1,0,2.0,39,36,6.0,0,135000.0,4,1,adult,mid,low
13983,5090689,0,0,0,1,2,1,1,0,1,0,2.0,9,36,6.0,0,135000.0,4,1,adult,mid,low
13984,5089555,0,1,0,0,3,1,1,1,0,0,1.0,25,31,8.0,0,157500.0,4,2,adult,mid,medium
13985,5089556,0,1,0,0,3,1,1,1,0,0,1.0,48,31,8.0,0,157500.0,4,2,adult,mid,medium
13986,5089557,0,1,0,0,3,1,1,1,0,0,1.0,53,31,8.0,0,157500.0,4,2,adult,mid,medium
13987,5089558,0,1,0,0,3,1,1,1,0,0,1.0,4,31,8.0,0,157500.0,4,2,adult,mid,medium
